AreaID,AnalysisAreaName,Acres,job_spaces_orig,job_spaces_new,job_spaces_change,resunits_orig,resunits_new,resunits_change,density_hhemp_change,density_hhemp_new,density_hhemp_orig
104.0,_TOD 330,200.45501585370005,4850.0,5090.0,240.0,240.0,330.0,90.0,2.0,27.0,25.0
105.0,_TOD 331,83.01360894708384,3650.0,3650.0,0.0,40.0,40.0,0.0,0.0,44.0,44.0
107.0,_TOD 333,2.37661063245845,0.0,30.0,30.0,40.0,40.0,0.0,12.0,29.0,17.0
108.0,_TOD 334,21.350700112842876,0.0,150.0,150.0,150.0,210.0,60.0,10.0,17.0,7.0
109.0,_TOD 335,7.653812018583885,120.0,140.0,20.0,0.0,10.0,10.0,4.0,20.0,16.0
110.0,_TOD 336,2.2888463825440035,40.0,40.0,0.0,40.0,40.0,0.0,0.0,35.0,35.0
111.0,_TOD 337,1.5036379768615,60.0,70.0,10.0,0.0,0.0,0.0,7.0,47.0,40.0
112.0,_TOD 338,25.846060787437928,580.0,650.0,70.0,0.0,40.0,40.0,5.0,27.0,22.0
113.0,_TOD 339,56.14067365582655,280.0,840.0,560.0,0.0,280.0,280.0,15.0,20.0,5.0
114.0,_TOD 340,103.05443585886222,20.0,170.0,150.0,0.0,70.0,70.0,2.0,2.0,0.0
115.0,_TOD 341,95.7915922410978,630.0,1910.0,1280.0,0.0,660.0,660.0,20.0,27.0,7.0
116.0,1100 North Center,175.81244587064975,2980.0,7820.0,4840.0,70.0,3070.0,3000.0,45.0,62.0,17.0
117.0,3500 South,1115.382792903795,14500.0,41920.0,27420.0,2470.0,19060.0,16590.0,40.0,55.0,15.0
118.0,Ballpark,120.30679331941558,2180.0,3830.0,1650.0,300.0,1590.0,1290.0,24.0,45.0,21.0
119.0,Bingham Junction,1384.9164886467613,7910.0,35530.0,27620.0,2730.0,17530.0,14800.0,30.0,38.0,8.0
120.0,Bountiful 200 West,32.21040769943724,520.0,1130.0,610.0,120.0,510.0,390.0,31.0,51.0,20.0
121.0,Bountiful Downtown,70.55864223617988,2620.0,2840.0,220.0,160.0,810.0,650.0,13.0,52.0,39.0
124.0,Butler Park Center,65.71947331908555,30.0,70.0,40.0,20.0,50.0,30.0,1.0,2.0,1.0
125.0,Central Antelope Center,307.5254246437145,940.0,7510.0,6570.0,420.0,3540.0,3120.0,32.0,36.0,4.0
126.0,Cottonwood Heights Fort Union,224.24061033012154,4460.0,5420.0,960.0,420.0,1620.0,1200.0,9.0,31.0,22.0
127.0,Cottonwood Heights Highland Drive,115.12389676900719,2380.0,2690.0,310.0,310.0,810.0,500.0,7.0,30.0,23.0
128.0,Crossroads,511.6714511981505,300.0,14090.0,13790.0,160.0,7050.0,6890.0,40.0,41.0,1.0
129.0,Daybreak,618.6701872874276,60.0,22490.0,22430.0,70.0,11290.0,11220.0,55.0,55.0,0.0
130.0,Downtown Clearfield,538.780839418872,6940.0,14340.0,7400.0,1550.0,6100.0,4550.0,22.0,38.0,16.0
131.0,Downtown Provo,8175.559118183752,205690.0,545220.0,339530.0,58810.0,252540.0,193730.0,66.0,98.0,32.0
132.0,Downtown Riverton,206.05112062774765,1840.0,5740.0,3900.0,260.0,2280.0,2020.0,29.0,39.0,10.0
133.0,Downtown South Salt Lake,328.18811890177216,11400.0,15520.0,4120.0,310.0,6100.0,5790.0,30.0,66.0,36.0
134.0,Downtown Springville,331.04088995847854,2550.0,8230.0,5680.0,640.0,3970.0,3330.0,27.0,37.0,10.0
135.0,Draper City Center,204.94009873075214,2180.0,5540.0,3360.0,80.0,2220.0,2140.0,27.0,38.0,11.0
136.0,Eagle Mountain,476.3459295612724,220.0,11150.0,10930.0,240.0,5700.0,5460.0,34.0,35.0,1.0
137.0,East Antelope Center,1475.2497975182018,14450.0,42700.0,28250.0,3110.0,18110.0,15000.0,29.0,41.0,12.0
138.0,East Park Lane,101.42731518191877,70.0,2920.0,2850.0,0.0,1420.0,1420.0,42.0,43.0,1.0
139.0,Fairbourne Station,499.59452835003475,11300.0,48850.0,37550.0,2490.0,24310.0,21820.0,118.0,146.0,28.0
140.0,Five Points,1086.1085625840071,10510.0,27880.0,17370.0,3920.0,14350.0,10430.0,26.0,39.0,13.0
141.0,Harrisville US 89,200.51852727275883,560.0,4210.0,3650.0,150.0,2030.0,1880.0,27.0,31.0,4.0
142.0,Harrisville Washington Boulevard,184.86609705364677,1610.0,5060.0,3450.0,490.0,2130.0,1640.0,28.0,39.0,11.0
144.0,Herriman Olympia Hills,845.6255390516147,0.0,780.0,780.0,0.0,390.0,390.0,1.0,1.0,0.0
145.0,Herriman Porter Rockwell Center,117.52703718892664,0.0,3240.0,3240.0,0.0,1620.0,1620.0,41.0,41.0,0.0
146.0,Herriman Town,344.2381309046917,480.0,9070.0,8590.0,480.0,4780.0,4300.0,37.0,40.0,3.0
147.0,Highline,151.94169231478037,20.0,3960.0,3940.0,0.0,1980.0,1980.0,39.0,39.0,0.0
148.0,Hillcrest,523.616181547634,5550.0,12430.0,6880.0,2960.0,7680.0,4720.0,22.0,38.0,16.0
149.0,Holladay Town Center,157.8652626273293,2700.0,4780.0,2080.0,370.0,2210.0,1840.0,25.0,44.0,19.0
150.0,Independence,773.4224294610476,1560.0,12400.0,10840.0,790.0,6330.0,5540.0,21.0,24.0,3.0
151.0,Jordan Bluffs,402.7890832725626,0.0,13160.0,13160.0,0.0,6580.0,6580.0,49.0,49.0,0.0
152.0,Jordan Landing,420.06891976348976,5910.0,10350.0,4440.0,560.0,3200.0,2640.0,17.0,32.0,15.0
153.0,Jordan Valley,125.56707350348056,430.0,4550.0,4120.0,160.0,2280.0,2120.0,49.0,54.0,5.0
155.0,Kearns City Center,100.98356473375381,900.0,2240.0,1340.0,240.0,1080.0,840.0,22.0,33.0,11.0
157.0,Layton Downtown,907.9941226544663,4380.0,54480.0,50100.0,2610.0,28570.0,25960.0,83.0,91.0,8.0
158.0,Layton Main Street,172.5126770894907,1520.0,4440.0,2920.0,540.0,2500.0,1960.0,28.0,40.0,12.0
159.0,Layton Midtown,1307.2741390952747,17430.0,67710.0,50280.0,4190.0,30270.0,26080.0,58.0,75.0,17.0
160.0,Meadowbrook Station,292.28329786075557,3790.0,9720.0,5930.0,1100.0,5150.0,4050.0,34.0,51.0,17.0
161.0,Meadows,411.9915939695358,5560.0,11300.0,5740.0,210.0,4230.0,4020.0,24.0,38.0,14.0
162.0,Midland Drive - 3500 West,706.5714625854248,2240.0,13210.0,10970.0,1400.0,6540.0,5140.0,23.0,28.0,5.0
163.0,Midvale Main Street,26.559974112324564,370.0,870.0,500.0,60.0,390.0,330.0,31.0,47.0,16.0
164.0,Millcreek 3300 South,298.9990931334267,3900.0,6990.0,3090.0,1200.0,3610.0,2410.0,18.0,35.0,17.0
165.0,Millcreek City Center,124.78803317737639,3440.0,4550.0,1110.0,320.0,1470.0,1150.0,18.0,48.0,30.0
168.0,Mountain View Village,483.7784225727093,390.0,14670.0,14280.0,60.0,7200.0,7140.0,44.0,45.0,1.0
169.0,Murray City Center,496.00083556348017,16890.0,40260.0,23370.0,670.0,13990.0,13320.0,74.0,109.0,35.0
170.0,North Ogden Downtown,78.45258821267862,840.0,2070.0,1230.0,70.0,760.0,690.0,24.0,36.0,12.0
171.0,North Ogden Southtown,22.92116734236647,290.0,640.0,350.0,30.0,240.0,210.0,24.0,38.0,14.0
172.0,North Park,115.37874831093747,2710.0,4160.0,1450.0,0.0,1020.0,1020.0,22.0,45.0,23.0
173.0,North Salt Lake Town Center,379.02810072985756,1330.0,9760.0,8430.0,840.0,5310.0,4470.0,34.0,40.0,6.0
174.0,North Temple Center,968.7666813945445,21150.0,53720.0,32570.0,1890.0,22820.0,20930.0,55.0,79.0,24.0
175.0,North View Center,25.461889464413613,350.0,630.0,280.0,40.0,180.0,140.0,17.0,32.0,15.0
176.0,Ogden 12th Street,1158.9497122015273,12590.0,29080.0,16490.0,1270.0,10210.0,8940.0,22.0,34.0,12.0
177.0,Ogden 25th Street,102.97016546482345,490.0,4290.0,3800.0,680.0,2320.0,1640.0,53.0,64.0,11.0
178.0,Ogden Downtown,1890.6801130439167,20810.0,93080.0,72270.0,3340.0,41690.0,38350.0,58.0,71.0,13.0
179.0,Ogden Harrison Boulevard,483.04493733763957,13720.0,14950.0,1230.0,1770.0,6660.0,4890.0,13.0,45.0,32.0
180.0,Old Mill,336.3333656285361,14310.0,16120.0,1810.0,50.0,1480.0,1430.0,9.0,52.0,43.0
181.0,Olympus Hills Center,14.418423044471323,440.0,510.0,70.0,0.0,200.0,200.0,18.0,49.0,31.0
182.0,Orem-800 North,154.43584299340483,2660.0,3880.0,1220.0,560.0,1630.0,1070.0,15.0,36.0,21.0
183.0,Orem-Center Street,207.1289303557158,4140.0,5090.0,950.0,720.0,1740.0,1020.0,10.0,33.0,23.0
185.0,Parrish Lane Center,102.70670282766221,2590.0,3590.0,1000.0,10.0,960.0,950.0,19.0,44.0,25.0
186.0,Payson Main Street,213.20689225382912,1940.0,5960.0,4020.0,210.0,2980.0,2770.0,32.0,42.0,10.0
187.0,People's Freeway Center,124.61093603413697,2160.0,11010.0,8850.0,90.0,5350.0,5260.0,113.0,131.0,18.0
188.0,Pleasant View 2700 North,330.2936772510632,380.0,6660.0,6280.0,180.0,3310.0,3130.0,28.0,30.0,2.0
189.0,Prison Site,855.2511703823873,2060.0,17490.0,15430.0,0.0,7790.0,7790.0,28.0,30.0,2.0
190.0,Riverdale City Center,762.4404991855047,4720.0,11950.0,7230.0,750.0,4590.0,3840.0,15.0,22.0,7.0
191.0,Rock Creek,320.71261014730953,60.0,8650.0,8590.0,80.0,4390.0,4310.0,41.0,41.0,0.0
192.0,Roy 1900 West,47.61289310474103,840.0,1100.0,260.0,200.0,390.0,190.0,9.0,31.0,22.0
193.0,Roy Downtown,1356.6592932411731,15890.0,26720.0,10830.0,1690.0,11700.0,10010.0,15.0,28.0,13.0
194.0,Salt Lake 900 West,210.13517625695965,930.0,5390.0,4460.0,1010.0,2900.0,1890.0,30.0,39.0,9.0
195.0,Salt Lake City CBD,1867.4926851079795,147290.0,345370.0,198080.0,12760.0,135240.0,122480.0,171.0,257.0,86.0
196.0,Salt Lake City East Downtown,417.7085088061167,20070.0,40520.0,20450.0,6140.0,20380.0,14240.0,83.0,146.0,63.0
197.0,Skyline Center,138.25314838881107,3140.0,4320.0,1180.0,570.0,1190.0,620.0,13.0,40.0,27.0
198.0,South Jordan Redwood Road,155.17502912545535,1180.0,3880.0,2700.0,100.0,1520.0,1420.0,27.0,35.0,8.0
199.0,State Street Center,3631.8891226558612,98900.0,132300.0,33400.0,14480.0,50380.0,35900.0,19.0,50.0,31.0
200.0,Station Park/North Station,825.7055522566362,2470.0,50050.0,47580.0,180.0,23980.0,23800.0,87.0,90.0,3.0
201.0,Sugarhouse,260.3849490470328,7120.0,20760.0,13640.0,1300.0,9450.0,8150.0,84.0,116.0,32.0
202.0,Sunset SR 126,335.94940915595566,4310.0,8970.0,4660.0,590.0,3700.0,3110.0,23.0,38.0,15.0
203.0,Syracuse 2000 West - North,1755.9841887814016,2880.0,36280.0,33400.0,2190.0,18460.0,16270.0,28.0,31.0,3.0
204.0,Syracuse 2000 West - South,23.08836865576432,10.0,370.0,360.0,60.0,220.0,160.0,23.0,26.0,3.0
205.0,Syracuse City Center,278.66884553969123,1860.0,3780.0,1920.0,140.0,1080.0,940.0,10.0,17.0,7.0
206.0,Syracuse SR 193 Center,3715.468574528578,210.0,82030.0,81820.0,1030.0,41560.0,40530.0,33.0,33.0,0.0
207.0,Taylorsville Expressway Center,155.29269726596618,2990.0,4080.0,1090.0,940.0,1820.0,880.0,13.0,38.0,25.0
208.0,Thanksgiving Point,700.1986653982867,9510.0,44030.0,34520.0,920.0,18180.0,17260.0,74.0,89.0,15.0
209.0,The Cairns,2198.1512603227197,36540.0,156640.0,120100.0,5050.0,68300.0,63250.0,83.0,102.0,19.0
210.0,Timpanogos,509.777091869912,3250.0,15530.0,12280.0,0.0,6210.0,6210.0,37.0,43.0,6.0
211.0,Union Park,905.5802150136014,24450.0,27810.0,3360.0,5110.0,9550.0,4440.0,8.0,41.0,33.0
212.0,University Center,1796.623712253758,43470.0,128850.0,85380.0,5210.0,59080.0,53870.0,78.0,105.0,27.0
213.0,Vineyard,413.2135544243689,90.0,12960.0,12870.0,0.0,6430.0,6430.0,47.0,47.0,0.0
214.0,Vista Station,339.86768156410307,930.0,11620.0,10690.0,380.0,5890.0,5510.0,48.0,52.0,4.0
215.0,Washington Terrace US 89,4.410663615536816,10.0,50.0,40.0,30.0,40.0,10.0,11.0,20.0,9.0
216.0,West Antelope Center,64.72472745168062,100.0,1080.0,980.0,110.0,560.0,450.0,22.0,25.0,3.0
217.0,West Haven 4000 South,918.7654790018049,1780.0,23260.0,21480.0,1060.0,11740.0,10680.0,35.0,38.0,3.0
218.0,West Haven City Center,512.7207846982552,670.0,10500.0,9830.0,360.0,5340.0,4980.0,29.0,31.0,2.0
219.0,West Haven Midland Drive,903.682996662174,1080.0,14160.0,13080.0,2840.0,9140.0,6300.0,22.0,26.0,4.0
220.0,West High Center,90.89229427277076,1070.0,4210.0,3140.0,140.0,2050.0,1910.0,56.0,69.0,13.0
221.0,West Jordan City Center,537.9127325804079,3780.0,14730.0,10950.0,990.0,7280.0,6290.0,32.0,41.0,9.0
222.0,West Ogden Center,111.92086688388126,1310.0,2700.0,1390.0,200.0,1260.0,1060.0,22.0,35.0,13.0
223.0,West Point 2000 West,484.79185704082636,200.0,10530.0,10330.0,830.0,5650.0,4820.0,31.0,33.0,2.0
224.0,West Point SR 193 Center,403.8262529730698,0.0,10240.0,10240.0,340.0,5440.0,5100.0,38.0,39.0,1.0
225.0,West Roy Town Center,299.9685288193175,1130.0,4790.0,3660.0,560.0,2170.0,1610.0,17.0,23.0,6.0
226.0,West Valley 5600 West,541.7428734800503,4310.0,17200.0,12890.0,960.0,7770.0,6810.0,36.0,46.0,10.0
227.0,West Valley/Taylorsville Redwood Road Center,2743.047455600062,28940.0,69920.0,40980.0,9760.0,35500.0,25740.0,24.0,38.0,14.0
,,2488471.1702704714,35470790.0,100478810.0,65008020.0,7121840.0,44625910.0,37504070.0,41.0,58.0,17.0
